"Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"885","1 Lincoln St, Boston, MA","1131","Yankee Division Highway, Lexington","4/7/2017 - 5/21/2017, Weekdays, PM Peak",2950,2194,3965
"885","1 Lincoln St, Boston, MA","1135","100 Main Street, Southborough","4/7/2017 - 5/21/2017, Weekdays, PM Peak",3015,2372,3830
"885","1 Lincoln St, Boston, MA","1137","0 Marion Avenue, Woburn","4/7/2017 - 5/21/2017, Weekdays, PM Peak",2571,2130,3102
"885","1 Lincoln St, Boston, MA","1138","0 Loring Avenue, Winchester","4/7/2017 - 5/21/2017, Weekdays, PM Peak",2029,1554,2648
"885","1 Lincoln St, Boston, MA","1140","300 Mystic Avenue, South Medford, Medford","4/7/2017 - 5/21/2017, Weekdays, PM Peak",1192,787,1803
"885","1 Lincoln St, Boston, MA","1141","0 Forest Street, Malden","4/7/2017 - 5/21/2017, Weekdays, PM Peak",2125,1573,2870
"885","1 Lincoln St, Boston, MA","1142","200 Massachusetts Avenue, Arlington","4/7/2017 - 5/21/2017, Weekdays, PM Peak",2191,1705,2815
"885","1 Lincoln St, Boston, MA","1143","300 Crescent Street, South Side, Waltham","4/7/2017 - 5/21/2017, Weekdays, PM Peak",1623,1260,2089
"885","1 Lincoln St, Boston, MA","1144","0 Scout Road, East Walpole, Walpole","4/7/2017 - 5/21/2017, Weekdays, PM Peak",2646,2047,3419
"885","1 Lincoln St, Boston, MA","1148","Railroad Trail, Assonet, Freetown","4/7/2017 - 5/21/2017, Weekdays, PM Peak",4134,3572,4783
"885","1 Lincoln St, Boston, MA","1151","0 Saugus Avenue, Saugus","4/7/2017 - 5/21/2017, Weekdays, PM Peak",1916,1300,2823
"885","1 Lincoln St, Boston, MA","1154","0 Newport Park Road, Manchester-by-the-Sea","4/7/2017 - 5/21/2017, Weekdays, PM Peak",3406,2829,4099
